n_estimators,row_id,estimator,true,logit_No,logit_Yes,p_Yes
8,147,1,Yes,-1.94575,-0.154108,0.857128
8,148,1,Yes,-0.184946,-1.77839,0.1689
8,149,1,Yes,-3.11112,-0.0455125,0.955452
8,150,1,Yes,-3.02934,-0.0494932,0.951655
8,151,1,Yes,-0.420548,-1.06894,0.343352
8,152,1,Yes,-2.31572,-0.103847,0.901311
8,153,1,Yes,-2.09934,-0.130653,0.877471
8,154,1,No,-2.31348,-0.104092,0.90109
8,155,1,Yes,-2.86792,-0.0584331,0.943186
8,156,1,Yes,-2.97449,-0.0523623,0.948929
8,157,1,Yes,-1.27399,-0.328023,0.720304
8,158,1,Yes,-0.380021,-1.15134,0.316193
8,159,1,Yes,-1.66713,-0.209153,0.811224
8,160,1,Yes,-2.58283,-0.0785033,0.924444
8,161,1,No,-1.59199,-0.22748,0.796492
8,162,1,No,-0.571769,-0.831186,0.435507
8,163,1,Yes,-1.00012,-0.458512,0.632187
8,164,1,Yes,-4.44568,-0.011738,0.988272
8,165,1,No,-0.263086,-1.46368,0.231369
8,166,1,Yes,-4.27604,-0.0139351,0.986103
8,167,1,Yes,-1.71985,-0.197275,0.820917
8,168,1,No,-0.137664,-2.05052,0.128661
8,169,1,Yes,-2.11672,-0.128251,0.879581
8,170,1,Yes,-3.8083,-0.0223754,0.977815
8,171,1,Yes,-2.82689,-0.0609586,0.940807
8,172,1,No,-0.0768097,-2.60377,0.0739895
8,173,1,No,-0.0164629,-4.11124,0.0163864
8,174,1,Yes,-4.24096,-0.0144384,0.985607
8,175,1,Yes,-3.88303,-0.0207427,0.979413
8,176,1,No,-0.000779694,-7.08416,0.000838231
8,177,1,No,-0.00307938,-5.76539,0.00313399
8,178,1,Yes,-3.91231,-0.0201363,0.980007
8,179,1,No,-0.020973,-3.8721,0.0208133
8,180,1,No,-0.0261521,-3.65457,0.0258711
8,181,1,No,-0.0840689,-2.51713,0.0806865
8,182,1,Yes,-2.30529,-0.104995,0.900276
8,183,1,No,-0.720029,-0.666855,0.51329
8,184,1,No,-1.23962,-0.341696,0.710522
8,185,1,Yes,-3.68672,-0.0253122,0.974947
8,186,1,Yes,-3.12954,-0.0446612,0.956265
8,187,1,Yes,-0.520465,-0.90186,0.40579
8,188,1,Yes,-2.61372,-0.0760206,0.926743
8,189,1,Yes,-2.26789,-0.109224,0.896476
8,190,1,Yes,-2.11694,-0.12822,0.879607
8,191,1,Yes,-1.55707,-0.236602,0.789259
8,192,1,No,-0.000993387,-6.85699,0.00105202
8,193,1,No,-0.00884114,-4.72609,0.00886055
8,194,1,Yes,-1.86902,-0.167491,0.845735
8,195,1,No,-0.000275769,-8.00226,0.000334685
8,196,1,No,-0.000306534,-7.91116,0.000366606
8,197,1,No,-0.000375341,-7.74155,0.000434371
8,198,1,Yes,-0.22417,-1.60505,0.200868
8,199,1,No,-0.000383987,-7.7206,0.000443569
8,200,1,No,-1.17535,-0.369112,0.691308
8,201,1,No,-0.0137327,-4.29046,0.0136978
8,202,1,Yes,-4.69043,-0.00916532,0.990818
8,203,1,No,-0.000229206,-8.14977,0.000288786
8,204,1,Yes,-0.96794,-0.477723,0.620157
8,205,1,No,-0.000243038,-8.10366,0.000302412
8,206,1,Yes,-3.26296,-0.0389654,0.961727
8,207,1,Yes,-5.25736,-0.00516327,0.994791
8,208,1,Yes,-3.81817,-0.0221523,0.978033
8,209,1,Yes,-4.51033,-0.0109964,0.989006
8,210,1,Yes,-0.492446,-0.944359,0.388906
8,211,1,Yes,-3.17063,-0.042822,0.958025
8,212,1,Yes,-0.172048,-1.8444,0.158111
8,213,1,No,-6.55673e-05,-8.98719,0.000124993
8,214,1,No,-0.000491323,-7.50535,0.000550102
8,215,1,Yes,-3.9599,-0.019188,0.980936
8,216,1,Yes,-5.01334,-0.00661104,0.993352
8,217,1,No,-0.00589723,-5.1263,0.00593814
8,218,1,Yes,-3.11781,-0.0452017,0.955749
8,219,1,Yes,-2.97123,-0.0525376,0.948763
8,220,1,Yes,-4.13712,-0.0160373,0.984032
8,221,1,Yes,-1.23626,-0.343066,0.709549
8,222,1,No,-1.65983,-0.210861,0.80984
8,223,1,Yes,-4.83777,-0.00789592,0.992076
8,224,1,Yes,-2.33439,-0.101823,0.903136
8,225,1,Yes,-0.284817,-1.3947,0.247892
8,226,1,No,-0.0437097,-3.15059,0.0428244
8,227,1,No,-0.589945,-0.808107,0.445675
8,228,1,Yes,-2.46059,-0.0891863,0.91462
8,229,1,Yes,-5.3894,-0.00451558,0.995436
8,230,1,No,-0.000507066,-7.47699,0.000565923
8,231,1,Yes,-2.71109,-0.0687134,0.933539
8,232,1,Yes,-2.56078,-0.080327,0.92276
8,233,1,Yes,-4.31979,-0.013332,0.986698
8,234,1,No,-0.254258,-1.49358,0.224554
8,235,1,Yes,-2.65795,-0.0726058,0.929913
8,236,1,No,-0.000280002,-7.98798,0.000339501
8,237,1,No,-0.000335571,-7.83662,0.00039498
8,238,1,No,-0.00374242,-5.57413,0.00379456
8,239,1,No,-0.143301,-2.01316,0.133558
8,240,1,Yes,-3.81098,-0.0223139,0.977875
8,241,1,No,-9.00071e-05,-8.80866,0.000149424
8,242,1,Yes,-0.289061,-1.38194,0.251077
8,243,1,Yes,-0.331808,-1.26431,0.282417
8,244,1,No,-0.00113349,-6.73211,0.00119195
8,245,1,No,-0.506451,-0.922742,0.397404
8,246,1,Yes,-3.10061,-0.0460051,0.954981
8,247,1,No,-0.427125,-1.05648,0.347657
8,248,1,Yes,-4.3297,-0.0131995,0.986829
8,249,1,No,-0.463097,-0.992289,0.370705
8,250,1,Yes,-2.86323,-0.058716,0.942919
8,251,1,Yes,-1.14634,-0.382342,0.682222
8,252,1,Yes,-3.25726,-0.0391932,0.961509
8,253,1,No,-0.000906998,-6.94248,0.000965812
8,254,1,No,-0.0178857,-4.02933,0.0177852
8,255,1,No,-0.000666602,-7.22893,0.000725257
8,256,1,Yes,-1.36501,-0.2948,0.744637
8,257,1,Yes,-5.11976,-0.00593537,0.994023
8,258,1,Yes,-3.37178,-0.0348701,0.965674
8,259,1,Yes,-3.28096,-0.0382546,0.96241
8,260,1,No,-0.0255165,-3.6788,0.0252516
8,261,1,Yes,-0.464808,-0.989392,0.371781
8,262,1,Yes,-3.08385,-0.046802,0.95422
8,263,1,Yes,-1.49427,-0.254058,0.775601
8,264,1,No,-0.000670181,-7.22406,0.000728794
8,265,1,Yes,-4.41459,-0.0121132,0.987901
8,266,1,No,-0.000213229,-8.20741,0.00027261
8,267,1,Yes,-3.94518,-0.0194772,0.980653
8,268,1,No,-0.000282149,-7.98273,0.000341286
8,269,1,Yes,-2.75278,-0.06581,0.936253
8,270,1,No,-0.0179832,-4.02398,0.0178805
8,271,1,Yes,-2.13895,-0.125246,0.882228
8,272,1,No,-0.979776,-0.470542,0.624627
8,273,1,No,-0.00267111,-5.90461,0.00272668
8,274,1,No,-0.001652,-6.37142,0.00170962
8,275,1,No,-0.0054624,-5.20172,0.00550677
8,276,1,Yes,-1.76527,-0.187633,0.82887
8,277,1,No,-0.403647,-1.10208,0.33216
8,278,1,Yes,-4.34167,-0.0130395,0.986986
8,279,1,No,-0.0127453,-4.36428,0.012723
8,280,1,No,-0.000183182,-8.3244,0.000242512
8,281,1,No,-0.00497965,-5.29304,0.00502615
8,282,1,No,-0.000582268,-7.35194,0.00064131
8,283,1,Yes,-4.20322,-0.0149997,0.985054
8,284,1,Yes,-3.48389,-0.0311076,0.969314
8,285,1,Yes,-3.07029,-0.0474572,0.953595
8,286,1,No,-0.00321451,-5.72343,0.00326828
8,287,1,Yes,-3.62792,-0.0268702,0.97343
8,288,1,No,-0.000129231,-8.57518,0.000188721
8,289,1,No,-1.623,-0.219709,0.802705
8,290,1,Yes,-0.477107,-0.968946,0.379461
8,291,1,Yes,-5.326,-0.00481601,0.995137
8,292,1,No,-0.000544339,-7.41231,0.000603738
8,293,1,Yes,-4.13457,-0.0160795,0.983991
8,294,1,Yes,-4.77683,-0.00839848,0.991578
8,295,1,Yes,-4.65131,-0.00953545,0.990451
8,296,1,No,-0.167925,-1.86665,0.154632
8,297,1,No,-0.00927288,-4.67885,0.0092891
8,298,1,No,-0.00523732,-5.24325,0.00528274
8,299,1,No,-0.122004,-2.16357,0.114908
8,300,1,Yes,-2.33162,-0.10212,0.902868
8,301,1,Yes,-2.29628,-0.105998,0.899374
8,302,1,Yes,-1.84428,-0.172071,0.84187
8,303,1,Yes,-0.600077,-0.795648,0.451263
8,304,1,Yes,-2.77536,-0.0642911,0.937677
8,305,1,Yes,-2.11784,-0.128098,0.879716
8,306,1,Yes,-3.22176,-0.0406404,0.960118
8,307,1,Yes,-0.91371,-0.512452,0.59899
8,308,1,Yes,-0.804241,-0.593063,0.552599
8,309,1,No,-2.7726,-0.064475,0.937504
8,310,1,No,-0.0833276,-2.52561,0.0800045
8,311,1,No,-0.0122735,-4.40155,0.0122576
8,312,1,Yes,-2.16076,-0.12237,0.88477
8,313,1,No,-0.0140643,-4.26693,0.014024
8,314,1,Yes,-4.36928,-0.0126813,0.98734
8,315,1,No,-0.000433122,-7.6169,0.000492038
8,316,1,No,-0.000986705,-6.86355,0.00104514
8,317,1,Yes,-4.69095,-0.00916099,0.990823
8,318,1,Yes,-5.02095,-0.00656064,0.993402
8,319,1,No,-0.0644699,-2.77266,0.0624919
8,320,1,No,-0.0175566,-4.04769,0.0174617
8,321,1,No,-0.000624196,-7.28831,0.000683439
8,322,1,No,-0.000729469,-7.14497,0.000788773
8,323,1,No,-0.00127856,-6.61691,0.00133748
8,324,1,No,-0.000192243,-8.28851,0.000251374
8,325,1,No,-0.0121457,-4.41195,0.0121307
8,326,1,No,-0.0293547,-3.54091,0.0289852
8,327,1,Yes,-3.93302,-0.0197184,0.980417
8,328,1,Yes,-4.60434,-0.00999879,0.989992
8,329,1,Yes,-4.91229,-0.00732319,0.992645
8,330,1,No,-1.01987,-0.447197,0.63938
8,331,1,No,-0.160218,-1.90986,0.148093
8,332,1,No,-0.177042,-1.81821,0.162306
8,333,1,Yes,-1.11578,-0.396903,0.67236
8,334,1,Yes,-4.74561,-0.00866797,0.991311
8,335,1,Yes,-4.06036,-0.017333,0.982758
8,336,1,Yes,-3.68089,-0.0254632,0.974801
8,337,1,Yes,-2.73443,-0.067072,0.935073
8,338,1,Yes,-3.73157,-0.0241862,0.976046
8,339,1,No,-0.000266647,-8.02973,0.000325617
8,340,1,No,-0.000217342,-8.19245,0.000276718
8,341,1,No,-1.94722,-0.153864,0.857338
8,342,1,No,-1.09257,-0.408413,0.664665
8,343,1,No,-0.00345516,-5.65247,0.00350864
8,344,1,Yes,-4.054,-0.0174451,0.982648
8,345,1,Yes,-0.381724,-1.14767,0.317356
8,346,1,Yes,-2.55321,-0.0809633,0.922173
8,347,1,No,-0.12424,-2.14651,0.116884
8,348,1,No,-0.000955323,-6.89366,0.00101413
8,349,1,No,-0.175323,-1.82714,0.160863
8,350,1,Yes,-0.45029,-1.01441,0.362594
8,351,1,No,-0.929135,-0.502257,0.605128
8,352,1,No,-0.21718,-1.63335,0.195263
8,353,1,Yes,-1.29284,-0.3208,0.725525
8,354,1,No,-0.208409,-1.67033,0.188173
8,355,1,No,-0.1738,-1.83512,0.159585
8,356,1,Yes,-1.29331,-0.320623,0.725654
8,357,1,Yes,-0.700161,-0.686066,0.503524
8,358,1,No,-0.121623,-2.16651,0.11457
8,359,1,No,-0.35862,-1.19926,0.301401
8,360,1,Yes,-1.16726,-0.372746,0.6888
8,361,1,Yes,-3.18194,-0.0423299,0.958497
8,362,1,Yes,-2.2331,-0.113321,0.892811
8,363,1,No,-0.000195642,-8.27653,0.000254405
8,364,1,No,-0.000296756,-7.93982,0.000356249
8,365,1,Yes,-3.03638,-0.0491371,0.951994
8,366,1,Yes,-3.12335,-0.0449455,0.955993
8,367,1,No,-1.40515,-0.281397,0.754684
8,368,1,Yes,-3.72053,-0.0244583,0.97578
8,369,1,Yes,-2.57935,-0.0787885,0.924181
8,370,1,Yes,-2.80596,-0.0622901,0.939555
8,371,1,No,-0.0794578,-2.57122,0.0764378
8,372,1,Yes,-3.51284,-0.0302042,0.97019
8,373,1,Yes,-3.94385,-0.0195032,0.980628
8,374,1,Yes,-3.29502,-0.0377102,0.962935
8,375,1,Yes,-3.56187,-0.0287352,0.971616
8,376,1,Yes,-2.60293,-0.0768784,0.925948
8,377,1,Yes,-1.39737,-0.283941,0.752767
8,378,1,No,-0.0367488,-3.32034,0.0361385
8,379,1,Yes,-1.11025,-0.39961,0.670543
8,380,1,Yes,-3.28629,-0.0380477,0.96261
8,381,1,Yes,-0.298379,-1.35465,0.258023
8,382,1,No,-1.52473,-0.245417,0.782332
8,383,1,Yes,-1.09783,-0.405769,0.666425
8,384,1,Yes,-3.89703,-0.0204503,0.979699
8,385,1,No,-0.00465066,-5.36032,0.00469913
8,386,1,Yes,-4.15512,-0.0157482,0.984317
8,387,1,No,-0.000181334,-8.3341,0.000240171
8,388,1,No,-0.000776354,-7.08828,0.000834783
8,389,1,No,-0.000133523,-8.55446,0.000192672
8,390,1,Yes,-4.56037,-0.0104536,0.989542
8,391,1,Yes,-3.89207,-0.0205533,0.979598
8,392,1,Yes,-4.2812,-0.0138628,0.986175
8,393,1,No,-0.00248532,-5.97501,0.00254132
8,394,1,Yes,-1.53663,-0.24213,0.784907
8,395,1,No,-0.113467,-2.23189,0.107319
8,396,1,No,-0.0408526,-3.21665,0.0400866
8,397,1,No,-0.0181368,-4.01555,0.0180319
8,398,1,Yes,-2.98495,-0.0518017,0.949461
8,399,1,No,-0.000368186,-7.7575,0.0004275
8,400,1,No,-0.00162304,-6.38844,0.00168078
8,401,1,No,-0.109334,-2.26694,0.103623
8,402,1,Yes,-3.01433,-0.0502615,0.950924
8,403,1,Yes,-1.79447,-0.181711,0.833794
8,404,1,Yes,-2.8198,-0.0614064,0.940386
8,405,1,Yes,-3.69211,-0.0251741,0.975082
8,406,1,Yes,-4.83376,-0.00792855,0.992044
8,407,1,No,-0.993525,-0.46237,0.629752
8,408,1,Yes,-3.78057,-0.0230138,0.977192
8,409,1,Yes,-4.0795,-0.017001,0.983085
8,410,1,Yes,-4.0891,-0.016836,0.983247
8,411,1,Yes,-1.77827,-0.184971,0.83108
8,412,1,Yes,-3.17243,-0.0427436,0.958101
8,413,1,Yes,-3.00251,-0.0508765,0.950341
8,414,1,Yes,-0.245624,-1.52398,0.21783
8,415,1,Yes,-1.3528,-0.29902,0.741501
8,416,1,Yes,-2.98458,-0.0518212,0.949442
8,417,1,Yes,-0.828715,-0.573679,0.563416
8,418,1,No,-0.0210477,-3.86862,0.0208858
8,419,1,No,-0.119743,-2.18116,0.112904
8,420,1,No,-0.147623,-1.98557,0.137294
8,421,1,Yes,-0.0639317,-2.78078,0.0619863
8,422,1,No,-0.00805256,-4.81841,0.00807912
8,423,1,No,-0.0216007,-3.84301,0.0214278
8,424,1,No,-0.114438,-2.22384,0.108186
8,425,1,No,-0.0933965,-2.41657,0.0892219
8,426,1,No,-0.0041294,-5.47758,0.0041792
8,427,1,No,-0.00184109,-6.26639,0.00189896
8,428,1,Yes,-3.80199,-0.0225189,0.977675
8,429,1,Yes,-2.63185,-0.0746009,0.928059
8,430,1,No,-0.389498,-1.13115,0.322643
8,431,1,No,-1.04976,-0.430726,0.649999
8,432,1,Yes,-0.459409,-0.998582,0.36838
8,433,1,No,-0.0160862,-4.1341,0.0160161
8,434,1,No,-0.118368,-2.19202,0.111684
8,435,1,Yes,-2.14797,-0.124047,0.883286
8,436,1,No,-0.310858,-1.3196,0.267225
8,437,1,No,-0.0202667,-3.90594,0.0201208
8,438,1,No,-0.000133762,-8.55159,0.000193226
8,439,1,Yes,-3.13077,-0.0446049,0.956318
8,440,1,No,-0.000289005,-7.96287,0.000348131
8,441,1,No,-0.000413861,-7.65617,0.000473089
8,442,1,No,-0.455879,-1.00466,0.366147
8,443,1,Yes,-3.57731,-0.0282877,0.972051
8,444,1,Yes,-4.14164,-0.0159642,0.984104
8,445,1,Yes,-3.80464,-0.022459,0.977734
8,446,1,No,-4.59929,-0.0100501,0.989942
8,447,1,Yes,-1.21361,-0.35249,0.702894
8,448,1,No,-0.0717494,-2.66938,0.0692914
8,449,1,No,-0.113561,-2.23111,0.107403
8,450,1,No,-0.0761165,-2.61249,0.0733469
8,451,1,Yes,-2.60545,-0.0766771,0.926134
8,452,1,No,-2.7154,-0.0684065,0.933825
8,453,1,Yes,-3.37921,-0.0346075,0.965928
8,454,1,No,-0.0179304,-4.02689,0.0178286
8,455,1,No,-0.000679247,-7.21119,0.000738232
8,456,1,Yes,-4.56519,-0.0104025,0.989593
8,457,1,No,-0.00448043,-5.39711,0.00452939
8,458,1,No,-9.108e-05,-8.80215,0.000150401
8,459,1,Yes,-3.33169,-0.0363251,0.964269
8,460,1,No,-0.641549,-0.747428,0.473555
8,461,1,Yes,-2.86642,-0.0585226,0.943101
8,462,1,No,-0.077953,-2.58958,0.075047
8,463,1,No,-0.00349883,-5.64021,0.00355192
8,464,1,No,-0.000480052,-7.52535,0.000539206
8,465,1,No,-0.00437775,-5.4198,0.00442775
8,466,1,No,-0.000144075,-8.50044,0.000203367
8,467,1,No,-0.0250075,-3.69865,0.0247553
8,468,1,Yes,-3.19973,-0.0415664,0.959229
8,469,1,No,-0.00728326,-4.91761,0.00731614
8,470,1,No,-0.409216,-1.09098,0.335868
8,471,1,No,-0.188891,-1.7592,0.172172
8,472,1,No,-0.000191707,-8.29102,0.000250743
8,473,1,No,-0.000769971,-7.09546,0.00082881
8,474,1,No,-0.00561428,-5.17472,0.00565747
8,475,1,Yes,-3.12992,-0.0446444,0.956281
8,476,1,No,-0.971096,-0.475795,0.621354
8,477,1,Yes,-2.17068,-0.121085,0.885906
8,478,1,Yes,-4.04545,-0.0175965,0.982499
8,479,1,No,-0.00193407,-6.219,0.00199112
8,480,1,No,-0.000392097,-7.70334,0.000451288
8,481,1,No,-0.00199983,-6.18623,0.00205744
8,482,1,No,-0.00203035,-6.17171,0.00208755
8,483,1,No,-0.000479634,-7.52548,0.000539139
8,484,1,Yes,-3.25188,-0.0394084,0.961301
8,485,1,Yes,-3.54503,-0.0292322,0.971134
8,486,1,Yes,-2.54931,-0.0812934,0.921869
8,487,1,Yes,-3.13786,-0.0442826,0.956627
8,488,1,No,-1.3772,-0.290654,0.747731
8,489,1,No,-0.11148,-2.24858,0.105543
8,490,1,No,-0.0185137,-3.99524,0.0184019
8,491,1,Yes,-3.31702,-0.0368728,0.963741
8,492,1,No,-0.00411623,-5.48061,0.00416656
8,493,1,Yes,-3.65271,-0.0262016,0.974081
8,494,1,Yes,-3.95306,-0.0193223,0.980805
8,495,1,Yes,-2.40907,-0.0941345,0.910107
8,496,1,Yes,-1.60158,-0.225043,0.798435
8,497,1,Yes,-0.383282,-1.14433,0.318419
8,498,1,Yes,-4.62433,-0.00979845,0.99019
8,499,1,Yes,-3.22334,-0.0405744,0.960181
8,500,1,Yes,-3.46395,-0.0317449,0.968696
8,501,1,Yes,-0.111701,-2.24671,0.105741
8,502,1,Yes,-0.295151,-1.36399,0.255624
8,503,1,No,-0.607336,-0.78689,0.455232
8,504,1,Yes,-3.34469,-0.0358466,0.964731
8,505,1,Yes,-2.34496,-0.100696,0.904155
8,506,1,Yes,-2.08495,-0.132679,0.875695
8,507,1,No,-1.71097,-0.199222,0.81932
8,508,1,Yes,-3.45334,-0.0320904,0.968362
8,509,1,Yes,-4.02935,-0.0178854,0.982215
8,510,1,No,-0.128247,-2.11675,0.120416
8,511,1,No,-2.35923,-0.0991949,0.905513
8,512,1,Yes,-3.89212,-0.0205532,0.979599
8,513,1,No,-0.00347221,-5.64776,0.00352519
8,514,1,Yes,-1.70745,-0.199999,0.818683
8,515,1,No,-0.669222,-0.717538,0.487923
8,516,1,Yes,-2.37791,-0.0972664,0.907261
8,517,1,No,-1.05569,-0.427546,0.652069
8,518,1,No,-1.41509,-0.278186,0.757111
8,519,1,Yes,-3.60761,-0.0274304,0.972885
8,520,1,Yes,-4.2322,-0.0145667,0.98548
8,521,1,No,-0.476224,-0.970394,0.378912
8,522,1,Yes,-1.32525,-0.308806,0.73428
8,523,1,No,-0.466035,-0.987321,0.372552
8,524,1,No,-2.65571,-0.072775,0.929755
8,525,1,No,-0.000676861,-7.21412,0.000736075
8,526,1,Yes,-4.15197,-0.0157983,0.984268
8,527,1,Yes,-2.22691,-0.114069,0.892145
8,528,1,No,-0.223946,-1.60594,0.200689
8,529,1,No,-0.00177021,-6.30472,0.00182755
8,530,1,Yes,-3.38112,-0.0345396,0.965993
8,531,1,No,-0.40895,-1.0915,0.335691
8,532,1,No,-1.62347,-0.219593,0.802798
8,533,1,No,-0.000123568,-8.6071,0.000182793
8,534,1,No,-6.16331e-05,-9.0225,0.000120657
8,535,1,No,-4.69696e-05,-9.146,0.000106639
8,536,1,No,-5.18574e-05,-9.09936,0.000111731
8,537,1,No,-0.0176751,-4.04104,0.0175781
8,538,1,No,-0.0221624,-3.81774,0.0219761
8,539,1,Yes,-2.96669,-0.0527829,0.94853
8,540,1,Yes,-0.0555359,-2.91727,0.0540781
8,541,1,No,-0.0675943,-2.72693,0.0654158
8,542,1,No,-0.000190157,-8.29534,0.000249663
8,543,1,No,-0.102222,-2.33068,0.097224
8,544,1,Yes,-2.67916,-0.0710252,0.931383
8,545,1,No,-0.000113553,-8.66485,0.000172535
8,546,1,No,-0.000206134,-8.23413,0.000265423
8,547,1,Yes,-2.69733,-0.0696989,0.932619
8,548,1,Yes,-2.43103,-0.0919918,0.912059
8,549,1,Yes,-3.69307,-0.0251503,0.975106
8,550,1,No,-0.000125416,-8.59442,0.000185126
8,551,1,No,-0.00175391,-6.31306,0.00181238
8,552,1,No,-0.836666,-0.567561,0.566873
8,553,1,No,-0.000309515,-7.90538,0.000368731
8,554,1,No,-1.25849,-0.334109,0.715934
8,555,1,Yes,-0.348593,-1.22289,0.294361
8,556,1,Yes,-1.56229,-0.235212,0.790357
8,557,1,No,-0.0312618,-3.47901,0.0308362
8,558,1,No,-0.0092203,-4.68454,0.00923647
8,559,1,Yes,-2.93686,-0.0544277,0.946971
8,560,1,No,-0.00254669,-5.95127,0.00260238
8,561,1,Yes,-2.53932,-0.0821439,0.921085
8,562,1,Yes,-2.83276,-0.0605908,0.941153
8,563,1,Yes,-4.26766,-0.0140539,0.985986
8,564,1,Yes,-5.46268,-0.00419183,0.995758
8,565,1,Yes,-3.17103,-0.042804,0.958042
8,566,1,No,-0.216771,-1.63504,0.194933
8,567,1,Yes,-0.651759,-0.7362,0.478902
8,568,1,Yes,-0.2148,-1.64322,0.193345
8,569,1,Yes,-0.64111,-0.747918,0.473323
8,570,1,Yes,-0.355279,-1.20704,0.299064
8,571,1,Yes,-2.09565,-0.13117,0.877017
8,572,1,Yes,-3.41939,-0.0332189,0.96727
8,573,1,No,-0.446916,-1.02037,0.36044
8,574,1,No,-0.000139961,-8.52255,0.000198919
8,575,1,Yes,-5.01241,-0.0066168,0.993345
8,576,1,Yes,-0.674085,-0.71246,0.490408
8,577,1,No,-0.021825,-3.83284,0.0216468
8,578,1,Yes,-3.16927,-0.0428812,0.957968
8,579,1,No,-0.262753,-1.46479,0.231113
8,580,1,No,-0.0163725,-4.11667,0.0162977
8,581,1,No,-0.00205083,-6.1622,0.00210748
8,582,1,No,-0.0164186,-4.11389,0.0163431
8,583,1,Yes,-2.77217,-0.0645039,0.937478
8,584,1,Yes,-3.87505,-0.0209114,0.979248
8,585,1,Yes,-1.33084,-0.306793,0.73576
8,586,1,No,-0.0155808,-4.16562,0.0155192
8,587,1,No,-0.0424726,-3.17863,0.0416403
8,588,1,No,-0.0248297,-3.70566,0.0245825
8,589,1,No,-0.00558239,-5.18034,0.00562573
8,590,1,Yes,-4.17313,-0.0154641,0.984597
8,591,1,No,-0.0299089,-3.52247,0.0295245
8,592,1,No,-0.038137,-3.28401,0.0374755
8,593,1,Yes,-0.0182729,-4.00816,0.0181657
8,594,1,No,-3.30867,-0.0371885,0.963437
8,595,1,No,-0.528978,-0.889522,0.410828
8,596,1,Yes,-1.13949,-0.385549,0.680037
8,597,1,Yes,-4.60262,-0.0100162,0.989975
8,598,1,Yes,-0.338521,-1.24745,0.287218
8,599,1,Yes,-1.39582,-0.28445,0.752384
8,600,1,Yes,-0.360946,-1.19389,0.303024
8,601,1,Yes,-0.606268,-0.788168,0.45465
8,602,1,No,-0.239062,-1.54791,0.21268
8,603,1,Yes,-4.28285,-0.0138388,0.986198
8,604,1,No,-0.670468,-0.716232,0.488561
8,605,1,No,-0.00147272,-6.48179,0.00153098
8,606,1,No,-0.000857482,-6.99473,0.000916642
8,607,1,No,-0.0120879,-4.41664,0.0120741
8,608,1,Yes,-0.864388,-0.546885,0.578716
8,609,1,No,-0.000293119,-7.95151,0.000352109
8,610,1,No,-0.100675,-2.34515,0.0958271
8,611,1,Yes,-2.05887,-0.136438,0.872409
8,612,1,Yes,-0.963648,-0.480361,0.618524
8,613,1,Yes,-1.80447,-0.17973,0.835447
8,614,1,Yes,-4.57214,-0.0103295,0.989665
8,615,1,No,-2.04262,-0.138837,0.870319
8,616,1,Yes,-2.09794,-0.130849,0.877299
8,617,1,Yes,-5.26642,-0.00511534,0.994838
8,618,1,Yes,-1.67677,-0.206923,0.813034
8,619,1,Yes,-2.965,-0.0528749,0.948442
8,620,1,Yes,-4.52808,-0.0107999,0.989199
8,621,1,No,-0.079362,-2.57238,0.0763494
8,622,1,Yes,-3.59405,-0.0278107,0.972515
8,623,1,Yes,-0.498189,-0.935401,0.392406
8,624,1,Yes,-3.09423,-0.0463063,0.954693
8,625,1,Yes,-1.97181,-0.14983,0.860804
8,626,1,Yes,-5.43259,-0.0043219,0.995628
8,627,1,No,-7.85024e-05,-8.88859,0.000137946
8,628,1,Yes,-3.38421,-0.0344308,0.966098
8,629,1,Yes,-2.30748,-0.104753,0.900494
8,630,1,Yes,-0.726731,-0.660541,0.516542
8,631,1,Yes,-2.65832,-0.0725773,0.929938
8,632,1,Yes,-1.51127,-0.249193,0.779384
8,633,1,Yes,-0.647336,-0.741036,0.476592
8,634,1,Yes,-1.79461,-0.181681,0.833818
8,635,1,No,-0.00693845,-4.96554,0.00697379
8,636,1,No,-0.371012,-1.17111,0.310005
8,637,1,Yes,-2.42797,-0.0922872,0.91179
8,638,1,Yes,-2.16024,-0.122436,0.88471
8,639,1,Yes,-0.26563,-1.45527,0.233323
8,640,1,No,-0.00028507,-7.97328,0.000344527
8,641,1,No,-0.257322,-1.48307,0.226927
8,642,1,No,-0.254355,-1.49325,0.224629
8,643,1,Yes,-3.57916,-0.0282343,0.972102
8,644,1,Yes,-3.40178,-0.03382,0.966688
8,645,1,Yes,-2.53551,-0.0824706,0.920783
8,646,1,Yes,-1.64794,-0.213671,0.807566
8,647,1,Yes,-0.527188,-0.892093,0.409773
8,648,1,No,-0.000967732,-6.882,0.00102603
8,649,1,No,-1.79921,-0.180767,0.83458
8,650,1,No,-0.217731,-1.63109,0.195706
8,651,1,Yes,-3.12378,-0.0449255,0.956012
8,652,1,No,-0.918925,-0.508975,0.601076
8,653,1,No,-0.000173703,-8.36513,0.000232833
8,654,1,Yes,-0.615814,-0.776838,0.459831
8,655,1,Yes,-3.49864,-0.0306443,0.969763
8,656,1,No,-2.59116,-0.0778256,0.925071
8,657,1,Yes,-0.971451,-0.475578,0.621489
8,658,1,Yes,-4.62155,-0.00982644,0.990163
8,659,1,Yes,-0.701026,-0.685214,0.503953
8,660,1,Yes,-4.18508,-0.0152779,0.98478
8,661,1,No,-1.41259,-0.278992,0.756501
8,662,1,Yes,-2.44487,-0.0906669,0.913268
8,663,1,No,-0.0544086,-2.93719,0.0530116
