n_estimators,row_id,estimator,true,logit_No,logit_Yes,p_Yes
6,436,1,No,-0.310858,-1.3196,0.267225
6,437,1,No,-0.0202667,-3.90594,0.0201208
6,438,1,No,-0.000133762,-8.55159,0.000193226
6,439,1,Yes,-3.13077,-0.0446049,0.956318
6,440,1,No,-0.000289005,-7.96287,0.000348131
6,441,1,No,-0.000413861,-7.65617,0.000473089
6,442,1,No,-0.455879,-1.00466,0.366147
6,443,1,Yes,-3.57731,-0.0282877,0.972051
6,444,1,Yes,-4.14164,-0.0159642,0.984104
6,445,1,Yes,-3.80464,-0.022459,0.977734
6,446,1,No,-4.59929,-0.0100501,0.989942
6,447,1,Yes,-1.21361,-0.35249,0.702894
6,448,1,No,-0.0717494,-2.66938,0.0692914
6,449,1,No,-0.113561,-2.23111,0.107403
6,450,1,No,-0.0761165,-2.61249,0.0733469
6,451,1,Yes,-2.60545,-0.0766771,0.926134
6,452,1,No,-2.7154,-0.0684065,0.933825
6,453,1,Yes,-3.37921,-0.0346075,0.965928
6,454,1,No,-0.0179304,-4.02689,0.0178286
6,455,1,No,-0.000679247,-7.21119,0.000738232
6,456,1,Yes,-4.56519,-0.0104025,0.989593
6,457,1,No,-0.00448043,-5.39711,0.00452939
6,458,1,No,-9.108e-05,-8.80215,0.000150401
6,459,1,Yes,-3.33169,-0.0363251,0.964269
6,460,1,No,-0.641549,-0.747428,0.473555
6,461,1,Yes,-2.86642,-0.0585226,0.943101
6,462,1,No,-0.077953,-2.58958,0.075047
6,463,1,No,-0.00349883,-5.64021,0.00355192
6,464,1,No,-0.000480052,-7.52535,0.000539206
6,465,1,No,-0.00437775,-5.4198,0.00442775
6,466,1,No,-0.000144075,-8.50044,0.000203367
6,467,1,No,-0.0250075,-3.69865,0.0247553
6,468,1,Yes,-3.19973,-0.0415664,0.959229
6,469,1,No,-0.00728326,-4.91761,0.00731614
6,470,1,No,-0.409216,-1.09098,0.335868
6,471,1,No,-0.188891,-1.7592,0.172172
6,472,1,No,-0.000191707,-8.29102,0.000250743
6,473,1,No,-0.000769971,-7.09546,0.00082881
6,474,1,No,-0.00561428,-5.17472,0.00565747
6,475,1,Yes,-3.12992,-0.0446444,0.956281
6,476,1,No,-0.971096,-0.475795,0.621354
6,477,1,Yes,-2.17068,-0.121085,0.885906
6,478,1,Yes,-4.04545,-0.0175965,0.982499
6,479,1,No,-0.00193407,-6.219,0.00199112
6,480,1,No,-0.000392097,-7.70334,0.000451288
6,481,1,No,-0.00199983,-6.18623,0.00205744
6,482,1,No,-0.00203035,-6.17171,0.00208755
6,483,1,No,-0.000479634,-7.52548,0.000539139
6,484,1,Yes,-3.25188,-0.0394084,0.961301
6,485,1,Yes,-3.54503,-0.0292322,0.971134
6,486,1,Yes,-2.54931,-0.0812934,0.921869
6,487,1,Yes,-3.13786,-0.0442826,0.956627
6,488,1,No,-1.3772,-0.290654,0.747731
6,489,1,No,-0.11148,-2.24858,0.105543
6,490,1,No,-0.0185137,-3.99524,0.0184019
6,491,1,Yes,-3.31702,-0.0368728,0.963741
6,492,1,No,-0.00411623,-5.48061,0.00416656
6,493,1,Yes,-3.65271,-0.0262016,0.974081
6,494,1,Yes,-3.95306,-0.0193223,0.980805
6,495,1,Yes,-2.40907,-0.0941345,0.910107
6,496,1,Yes,-1.60158,-0.225043,0.798435
6,497,1,Yes,-0.383282,-1.14433,0.318419
6,498,1,Yes,-4.62433,-0.00979845,0.99019
6,499,1,Yes,-3.22334,-0.0405744,0.960181
6,500,1,Yes,-3.46395,-0.0317449,0.968696
6,501,1,Yes,-0.111701,-2.24671,0.105741
6,502,1,Yes,-0.295151,-1.36399,0.255624
6,503,1,No,-0.607336,-0.78689,0.455232
6,504,1,Yes,-3.34469,-0.0358466,0.964731
6,505,1,Yes,-2.34496,-0.100696,0.904155
6,506,1,Yes,-2.08495,-0.132679,0.875695
6,507,1,No,-1.71097,-0.199222,0.81932
6,508,1,Yes,-3.45334,-0.0320904,0.968362
6,509,1,Yes,-4.02935,-0.0178854,0.982215
6,510,1,No,-0.128247,-2.11675,0.120416
6,511,1,No,-2.35923,-0.0991949,0.905513
6,512,1,Yes,-3.89212,-0.0205532,0.979599
6,513,1,No,-0.00347221,-5.64776,0.00352519
6,514,1,Yes,-1.70745,-0.199999,0.818683
6,515,1,No,-0.669222,-0.717538,0.487923
6,516,1,Yes,-2.37791,-0.0972664,0.907261
6,517,1,No,-1.05569,-0.427546,0.652069
6,518,1,No,-1.41509,-0.278186,0.757111
6,519,1,Yes,-3.60761,-0.0274304,0.972885
6,520,1,Yes,-4.2322,-0.0145667,0.98548
6,521,1,No,-0.476224,-0.970394,0.378912
6,522,1,Yes,-1.32525,-0.308806,0.73428
6,523,1,No,-0.466035,-0.987321,0.372552
6,524,1,No,-2.65571,-0.072775,0.929755
6,525,1,No,-0.000676861,-7.21412,0.000736075
6,526,1,Yes,-4.15197,-0.0157983,0.984268
6,527,1,Yes,-2.22691,-0.114069,0.892145
6,528,1,No,-0.223946,-1.60594,0.200689
6,529,1,No,-0.00177021,-6.30472,0.00182755
6,530,1,Yes,-3.38112,-0.0345396,0.965993
6,531,1,No,-0.40895,-1.0915,0.335691
6,532,1,No,-1.62347,-0.219593,0.802798
6,533,1,No,-0.000123568,-8.6071,0.000182793
6,534,1,No,-6.16331e-05,-9.0225,0.000120657
6,535,1,No,-4.69696e-05,-9.146,0.000106639
6,536,1,No,-5.18574e-05,-9.09936,0.000111731
6,537,1,No,-0.0176751,-4.04104,0.0175781
6,538,1,No,-0.0221624,-3.81774,0.0219761
6,539,1,Yes,-2.96669,-0.0527829,0.94853
6,540,1,Yes,-0.0555359,-2.91727,0.0540781
6,541,1,No,-0.0675943,-2.72693,0.0654158
6,542,1,No,-0.000190157,-8.29534,0.000249663
6,543,1,No,-0.102222,-2.33068,0.097224
6,544,1,Yes,-2.67916,-0.0710252,0.931383
6,545,1,No,-0.000113553,-8.66485,0.000172535
6,546,1,No,-0.000206134,-8.23413,0.000265423
6,547,1,Yes,-2.69733,-0.0696989,0.932619
6,548,1,Yes,-2.43103,-0.0919918,0.912059
6,549,1,Yes,-3.69307,-0.0251503,0.975106
6,550,1,No,-0.000125416,-8.59442,0.000185126
6,551,1,No,-0.00175391,-6.31306,0.00181238
6,552,1,No,-0.836666,-0.567561,0.566873
6,553,1,No,-0.000309515,-7.90538,0.000368731
6,554,1,No,-1.25849,-0.334109,0.715934
6,555,1,Yes,-0.348593,-1.22289,0.294361
6,556,1,Yes,-1.56229,-0.235212,0.790357
6,557,1,No,-0.0312618,-3.47901,0.0308362
6,558,1,No,-0.0092203,-4.68454,0.00923647
6,559,1,Yes,-2.93686,-0.0544277,0.946971
6,560,1,No,-0.00254669,-5.95127,0.00260238
6,561,1,Yes,-2.53932,-0.0821439,0.921085
6,562,1,Yes,-2.83276,-0.0605908,0.941153
6,563,1,Yes,-4.26766,-0.0140539,0.985986
6,564,1,Yes,-5.46268,-0.00419183,0.995758
6,565,1,Yes,-3.17103,-0.042804,0.958042
6,566,1,No,-0.216771,-1.63504,0.194933
6,567,1,Yes,-0.651759,-0.7362,0.478902
6,568,1,Yes,-0.2148,-1.64322,0.193345
6,569,1,Yes,-0.64111,-0.747918,0.473323
6,570,1,Yes,-0.355279,-1.20704,0.299064
6,571,1,Yes,-2.09565,-0.13117,0.877017
6,572,1,Yes,-3.41939,-0.0332189,0.96727
6,573,1,No,-0.446916,-1.02037,0.36044
6,574,1,No,-0.000139961,-8.52255,0.000198919
6,575,1,Yes,-5.01241,-0.0066168,0.993345
6,576,1,Yes,-0.674085,-0.71246,0.490408
6,577,1,No,-0.021825,-3.83284,0.0216468
6,578,1,Yes,-3.16927,-0.0428812,0.957968
6,579,1,No,-0.262753,-1.46479,0.231113
6,580,1,No,-0.0163725,-4.11667,0.0162977
6,581,1,No,-0.00205083,-6.1622,0.00210748
6,582,1,No,-0.0164186,-4.11389,0.0163431
6,583,1,Yes,-2.77217,-0.0645039,0.937478
6,584,1,Yes,-3.87505,-0.0209114,0.979248
6,585,1,Yes,-1.33084,-0.306793,0.73576
6,586,1,No,-0.0155808,-4.16562,0.0155192
6,587,1,No,-0.0424726,-3.17863,0.0416403
6,588,1,No,-0.0248297,-3.70566,0.0245825
6,589,1,No,-0.00558239,-5.18034,0.00562573
6,590,1,Yes,-4.17313,-0.0154641,0.984597
6,591,1,No,-0.0299089,-3.52247,0.0295245
6,592,1,No,-0.038137,-3.28401,0.0374755
6,593,1,Yes,-0.0182729,-4.00816,0.0181657
6,594,1,No,-3.30867,-0.0371885,0.963437
6,595,1,No,-0.528978,-0.889522,0.410828
6,596,1,Yes,-1.13949,-0.385549,0.680037
6,597,1,Yes,-4.60262,-0.0100162,0.989975
6,598,1,Yes,-0.338521,-1.24745,0.287218
6,599,1,Yes,-1.39582,-0.28445,0.752384
6,600,1,Yes,-0.360946,-1.19389,0.303024
6,601,1,Yes,-0.606268,-0.788168,0.45465
6,602,1,No,-0.239062,-1.54791,0.21268
6,603,1,Yes,-4.28285,-0.0138388,0.986198
6,604,1,No,-0.670468,-0.716232,0.488561
6,605,1,No,-0.00147272,-6.48179,0.00153098
6,606,1,No,-0.000857482,-6.99473,0.000916642
6,607,1,No,-0.0120879,-4.41664,0.0120741
6,608,1,Yes,-0.864388,-0.546885,0.578716
6,609,1,No,-0.000293119,-7.95151,0.000352109
6,610,1,No,-0.100675,-2.34515,0.0958271
6,611,1,Yes,-2.05887,-0.136438,0.872409
6,612,1,Yes,-0.963648,-0.480361,0.618524
6,613,1,Yes,-1.80447,-0.17973,0.835447
6,614,1,Yes,-4.57214,-0.0103295,0.989665
6,615,1,No,-2.04262,-0.138837,0.870319
6,616,1,Yes,-2.09794,-0.130849,0.877299
6,617,1,Yes,-5.26642,-0.00511534,0.994838
6,618,1,Yes,-1.67677,-0.206923,0.813034
6,619,1,Yes,-2.965,-0.0528749,0.948442
6,620,1,Yes,-4.52808,-0.0107999,0.989199
6,621,1,No,-0.079362,-2.57238,0.0763494
6,622,1,Yes,-3.59405,-0.0278107,0.972515
6,623,1,Yes,-0.498189,-0.935401,0.392406
6,624,1,Yes,-3.09423,-0.0463063,0.954693
6,625,1,Yes,-1.97181,-0.14983,0.860804
6,626,1,Yes,-5.43259,-0.0043219,0.995628
6,627,1,No,-7.85024e-05,-8.88859,0.000137946
6,628,1,Yes,-3.38421,-0.0344308,0.966098
6,629,1,Yes,-2.30748,-0.104753,0.900494
6,630,1,Yes,-0.726731,-0.660541,0.516542
6,631,1,Yes,-2.65832,-0.0725773,0.929938
6,632,1,Yes,-1.51127,-0.249193,0.779384
6,633,1,Yes,-0.647336,-0.741036,0.476592
6,634,1,Yes,-1.79461,-0.181681,0.833818
6,635,1,No,-0.00693845,-4.96554,0.00697379
6,636,1,No,-0.371012,-1.17111,0.310005
6,637,1,Yes,-2.42797,-0.0922872,0.91179
6,638,1,Yes,-2.16024,-0.122436,0.88471
6,639,1,Yes,-0.26563,-1.45527,0.233323
6,640,1,No,-0.00028507,-7.97328,0.000344527
6,641,1,No,-0.257322,-1.48307,0.226927
6,642,1,No,-0.254355,-1.49325,0.224629
6,643,1,Yes,-3.57916,-0.0282343,0.972102
6,644,1,Yes,-3.40178,-0.03382,0.966688
6,645,1,Yes,-2.53551,-0.0824706,0.920783
6,646,1,Yes,-1.64794,-0.213671,0.807566
6,647,1,Yes,-0.527188,-0.892093,0.409773
6,648,1,No,-0.000967732,-6.882,0.00102603
6,649,1,No,-1.79921,-0.180767,0.83458
6,650,1,No,-0.217731,-1.63109,0.195706
6,651,1,Yes,-3.12378,-0.0449255,0.956012
6,652,1,No,-0.918925,-0.508975,0.601076
6,653,1,No,-0.000173703,-8.36513,0.000232833
6,654,1,Yes,-0.615814,-0.776838,0.459831
6,655,1,Yes,-3.49864,-0.0306443,0.969763
6,656,1,No,-2.59116,-0.0778256,0.925071
6,657,1,Yes,-0.971451,-0.475578,0.621489
6,658,1,Yes,-4.62155,-0.00982644,0.990163
6,659,1,Yes,-0.701026,-0.685214,0.503953
6,660,1,Yes,-4.18508,-0.0152779,0.98478
6,661,1,No,-1.41259,-0.278992,0.756501
6,662,1,Yes,-2.44487,-0.0906669,0.913268
6,663,1,No,-0.0544086,-2.93719,0.0530116
6,664,1,No,-0.000529966,-7.43606,0.000589571
6,665,1,No,-9.61469e-05,-8.76809,0.000155611
6,666,1,Yes,-3.9981,-0.0184604,0.981651
6,667,1,Yes,-2.37243,-0.0978281,0.906752
6,668,1,Yes,-4.0074,-0.018287,0.981821
6,669,1,Yes,-3.19859,-0.0416146,0.959183
6,670,1,Yes,-1.58126,-0.230239,0.794297
6,671,1,No,-0.00374182,-5.57425,0.0037941
6,672,1,No,-0.00859853,-4.75356,0.0086204
6,673,1,No,-0.000225689,-8.16351,0.000284844
6,674,1,No,-0.000235228,-8.13057,0.000294384
6,675,1,No,-0.000103837,-8.72188,0.000162971
6,676,1,No,-6.70575e-05,-8.97861,0.00012607
6,677,1,Yes,-2.12107,-0.127655,0.880104
6,678,1,No,-0.00456587,-5.37838,0.00461501
6,679,1,No,-2.56316,-0.0801273,0.922944
6,680,1,No,-0.00114864,-6.71954,0.00120702
6,681,1,No,-0.00103348,-6.81963,0.00109206
6,682,1,No,-0.0795667,-2.56991,0.0765379
6,683,1,Yes,-1.49341,-0.254306,0.775408
6,684,1,No,-0.83847,-0.566185,0.567654
6,685,1,No,-0.247088,-1.51874,0.218974
6,686,1,No,-0.00483703,-5.32157,0.00488477
6,687,1,No,-0.000723862,-7.15187,0.000783347
6,688,1,No,-0.000124462,-8.60379,0.000183399
6,689,1,Yes,-5.01697,-0.00658698,0.993376
6,690,1,No,-0.103963,-2.31465,0.0987945
6,691,1,Yes,-1.4981,-0.252953,0.776458
6,692,1,No,-9.39413e-05,-8.78309,0.000153294
6,693,1,No,-0.00178723,-6.29534,0.00184477
6,694,1,No,-0.00669726,-5.00049,0.00673425
6,695,1,No,-0.000522989,-7.44877,0.000582121
6,696,1,Yes,-1.18714,-0.363893,0.694924
6,697,1,No,-0.00102722,-6.82529,0.0010859
6,698,1,No,-0.000191349,-8.29147,0.000250632
6,699,1,No,-0.0049878,-5.29139,0.00503447
6,700,1,No,-0.00329542,-5.699,0.00334911
6,701,1,Yes,-2.33433,-0.101829,0.903131
6,702,1,Yes,-1.96143,-0.15152,0.85935
6,703,1,No,-0.244113,-1.52943,0.216647
6,704,1,No,-0.0985688,-2.36525,0.09392
6,705,1,No,-0.0468024,-3.08383,0.0457809
6,706,1,No,-0.787568,-0.60677,0.545077
6,707,1,No,-0.00045763,-7.56764,0.000516881
6,708,1,No,-0.000280777,-7.98674,0.000339919
6,709,1,Yes,-5.14217,-0.00580251,0.994155
6,710,1,Yes,-1.08741,-0.411024,0.662932
6,711,1,No,-0.0076136,-4.87389,0.00764312
6,712,1,No,-0.0129143,-4.35126,0.0128897
6,713,1,No,-0.220766,-1.61871,0.198143
6,714,1,Yes,-2.58152,-0.0786111,0.924345
6,715,1,Yes,-2.16764,-0.121477,0.88556
6,716,1,Yes,-2.61868,-0.0756294,0.927105
6,717,1,No,-0.000233678,-8.13452,0.000293223
6,718,1,No,-0.000777606,-7.08609,0.000836611
6,719,1,No,-0.000256333,-8.06067,0.000315698
6,720,1,No,-0.000661831,-7.23538,0.00072059
6,721,1,No,-0.00144025,-6.50318,0.00149857
6,722,1,No,-0.00119525,-6.68172,0.00125354
6,723,1,No,-0.690948,-0.695234,0.498928
6,724,1,No,-0.000929907,-6.91903,0.000988731
6,725,1,No,-0.319186,-1.29712,0.273303
6,726,1,No,-1.53821,-0.241697,0.785248
6,727,1,Yes,-4.40162,-0.0122735,0.987743
6,728,1,Yes,-4.39284,-0.0123828,0.987635
6,729,1,No,-0.00390816,-5.53171,0.00395897
6,730,1,Yes,-4.65988,-0.00945265,0.990533
6,731,1,Yes,-1.93068,-0.156642,0.854959
6,732,1,Yes,-3.69072,-0.0252101,0.975048
6,733,1,Yes,-4.35633,-0.0128491,0.987175
6,734,1,Yes,-0.806197,-0.591484,0.553473
6,735,1,No,-0.0107461,-4.53308,0.0107469
6,736,1,Yes,-0.912907,-0.51299,0.598668
6,737,1,No,-0.20442,-1.68773,0.184928
6,738,1,Yes,-0.430056,-1.051,0.349566
6,739,1,No,-0.001878,-6.24746,0.00193525
6,740,1,No,-1.09424,-0.40757,0.665226
6,741,1,Yes,-1.65879,-0.211103,0.809643
6,742,1,Yes,-3.08008,-0.046983,0.954047
6,743,1,Yes,-2.60379,-0.0768092,0.926012
6,744,1,No,-0.265731,-1.45494,0.2334
6,745,1,Yes,-1.63917,-0.215773,0.80587
6,746,1,Yes,-1.32891,-0.307486,0.73525
6,747,1,Yes,-2.07872,-0.133567,0.874917
6,748,1,Yes,-0.224944,-1.60197,0.201486
6,749,1,No,-0.0010885,-6.77024,0.00114735
6,750,1,Yes,-3.98353,-0.0187345,0.981381
6,751,1,Yes,-3.42168,-0.033142,0.967345
6,752,1,No,-0.113844,-2.22875,0.107656
6,753,1,No,-0.525912,-0.893937,0.409018
6,754,1,Yes,-3.07862,-0.0470529,0.95398
6,755,1,Yes,-4.3682,-0.0126948,0.987327
6,756,1,Yes,-4.43133,-0.0119096,0.988102
6,757,1,Yes,-4.18386,-0.0152963,0.984761
6,758,1,Yes,-3.6383,-0.0265881,0.973704
6,759,1,No,-0.0004172,-7.65032,0.000475864
6,760,1,No,-1.8135,-0.17796,0.836927
6,761,1,No,-0.00568818,-5.16185,0.00573073
6,762,1,No,-0.6045,-0.790294,0.453685
6,763,1,Yes,-3.52854,-0.0297259,0.970654
6,764,1,Yes,-4.82713,-0.00798244,0.991991
6,765,1,No,-0.00237783,-6.01805,0.00243428
6,766,1,Yes,-4.5472,-0.0105938,0.989404
6,767,1,Yes,-2.33173,-0.10211,0.902878
6,768,1,Yes,-3.82639,-0.0219681,0.978213
6,769,1,Yes,-2.62245,-0.0753327,0.92738
6,770,1,Yes,-0.399321,-1.11083,0.329265
6,771,1,No,-1.1434,-0.383716,0.681285
6,772,1,Yes,-3.47403,-0.0314215,0.96901
6,773,1,No,-0.0140319,-4.26915,0.0139929
6,774,1,Yes,-4.23928,-0.014463,0.985583
6,775,1,No,-0.00970823,-4.6335,0.00972009
6,776,1,Yes,-1.92053,-0.158376,0.853479
6,777,1,No,-0.208806,-1.66862,0.188495
6,778,1,No,-1.36456,-0.294954,0.744522
6,779,1,Yes,-3.83614,-0.0217528,0.978425
6,780,1,Yes,-2.90418,-0.0562887,0.94521
6,781,1,Yes,-4.43246,-0.0118966,0.988116
6,782,1,No,-1.80089,-0.180435,0.834858
6,783,1,No,-0.0284079,-3.57313,0.0280662
6,784,1,No,-0.000119693,-8.63082,0.000178508
6,785,1,No,-0.905223,-0.518174,0.595572
6,786,1,No,-0.000559725,-7.38751,0.000618899
6,787,1,No,-0.00806698,-4.81667,0.0080932
6,788,1,No,-0.020274,-3.90561,0.0201274
6,789,1,No,-0.00500715,-5.28771,0.00505305
6,790,1,Yes,-3.35462,-0.0354857,0.96508
6,791,1,No,-0.0973931,-2.37666,0.0928543
6,792,1,No,-0.111175,-2.25116,0.105271
6,793,1,No,-0.0184703,-3.99758,0.018359
6,794,1,No,-0.0151971,-4.19032,0.0151405
6,795,1,No,-0.181224,-1.79691,0.165801
6,796,1,Yes,-1.08664,-0.411417,0.662672
6,797,1,Yes,-0.876732,-0.537995,0.583884
6,798,1,No,-2.32901,-0.102402,0.902613
6,799,1,No,-2.97157,-0.052519,0.94878
6,800,1,Yes,-1.84096,-0.172696,0.841344
6,801,1,No,-0.000376593,-7.73819,0.000435836
6,802,1,Yes,-4.76609,-0.00848966,0.991487
6,803,1,No,-1.04798,-0.431682,0.649377
6,804,1,No,-0.120652,-2.17405,0.11371
6,805,1,Yes,-0.422285,-1.06563,0.344491
6,806,1,No,-0.00150209,-6.46321,0.00155969
6,807,1,Yes,-3.15327,-0.0435898,0.95729
6,808,1,No,-0.00113587,-6.72979,0.00119471
6,809,1,Yes,-3.72679,-0.0243036,0.975931
6,810,1,Yes,-0.13013,-2.10309,0.122072
6,811,1,No,-0.967297,-0.478117,0.619913
6,812,1,No,-0.00113844,-6.7279,0.00119697
6,813,1,No,-0.679153,-0.707222,0.492983
6,814,1,No,-0.200847,-1.70363,0.182011
6,815,1,No,-0.100463,-2.34716,0.0956347
6,816,1,Yes,-2.69575,-0.0698147,0.932512
6,817,1,Yes,-3.17484,-0.0426379,0.958202
6,818,1,Yes,-1.15663,-0.377586,0.685474
6,819,1,No,-0.0585836,-2.86539,0.0569573
6,820,1,Yes,-1.98643,-0.147486,0.862823
6,821,1,Yes,-2.91356,-0.0557485,0.945721
6,822,1,Yes,-4.18864,-0.0152234,0.984834
6,823,1,Yes,-3.048,-0.0485552,0.952549
6,824,1,Yes,-4.85953,-0.00772508,0.992246
6,825,1,Yes,-1.25494,-0.335521,0.714924
6,826,1,Yes,-0.0164477,-4.11216,0.0163714
6,827,1,No,-0.0029029,-5.82306,0.00295837
6,828,1,Yes,-3.1863,-0.0421407,0.958678
6,829,1,Yes,-3.48584,-0.0310458,0.969374
6,830,1,No,-0.000105029,-8.71323,0.000164387
6,831,1,No,-1.398,-0.283731,0.752925
6,832,1,Yes,-3.54141,-0.0293405,0.971029
6,833,1,Yes,-4.70838,-0.00900063,0.990981
6,834,1,Yes,-1.91573,-0.159201,0.852774
6,835,1,Yes,-3.75288,-0.0236689,0.976551
6,836,1,Yes,-2.08353,-0.132882,0.875517
6,837,1,Yes,-3.12093,-0.0450567,0.955887
6,838,1,Yes,-2.81155,-0.0619312,0.939892
6,839,1,No,-0.00014628,-8.49221,0.000205048
6,840,1,Yes,-0.818432,-0.58172,0.558903
6,841,1,No,-0.907802,-0.516426,0.596614
6,842,1,No,-0.000121124,-8.61956,0.000180529
6,843,1,Yes,-3.79766,-0.0226173,0.977578
6,844,1,Yes,-1.38974,-0.286457,0.750875
6,845,1,No,-0.00674995,-4.99292,0.00678545
6,846,1,Yes,-0.184033,-1.7829,0.16814
6,847,1,No,-0.00145243,-6.4952,0.00151058
6,848,1,No,-0.0023519,-6.02874,0.00240838
6,849,1,Yes,-2.60303,-0.0768699,0.925956
6,850,1,No,-0.00032293,-7.8695,0.000382201
6,851,1,Yes,-3.50178,-0.0305464,0.969858
6,852,1,No,-0.145544,-1.99873,0.135499
6,853,1,Yes,-0.603185,-0.791881,0.452965
6,854,1,Yes,-4.55224,-0.0105399,0.989457
6,855,1,No,-0.488398,-0.950753,0.386427
6,856,1,No,-0.0599358,-2.84328,0.0582307
6,857,1,No,-0.165185,-1.88175,0.152314
6,858,1,No,-0.158256,-1.92122,0.146419
6,859,1,Yes,-0.643763,-0.744975,0.474719
6,860,1,No,-0.431415,-1.04848,0.350449
6,861,1,Yes,-3.34867,-0.0357017,0.964871
6,862,1,No,-0.0361579,-3.33621,0.0355694
6,863,1,No,-0.00251448,-5.9637,0.00257023
6,864,1,Yes,-4.004,-0.0183509,0.981758
6,865,1,No,-0.000842986,-7.01107,0.000901792
6,866,1,No,-0.000927879,-6.92071,0.000987066
6,867,1,No,-0.000653958,-7.24573,0.000713174
6,868,1,Yes,-0.945882,-0.491477,0.611686
6,869,1,Yes,-0.561667,-0.844433,0.429776
6,870,1,No,-0.00133777,-6.57399,0.00139613
6,871,1,No,-0.00408631,-5.48759,0.00413755
6,872,1,Yes,-3.05326,-0.0482935,0.952798
6,873,1,Yes,-3.01961,-0.0499902,0.951183
6,874,1,Yes,-2.65347,-0.0729445,0.929598
6,875,1,No,-0.0971352,-2.37918,0.0926207
6,876,1,Yes,-2.13908,-0.125228,0.882243
6,877,1,No,-0.0397691,-3.24299,0.0390448
6,878,1,Yes,-4.4664,-0.0114952,0.988512
6,879,1,Yes,-1.97538,-0.149254,0.861299
6,880,1,Yes,-4.63259,-0.0097169,0.990271
6,881,1,No,-0.0109773,-4.51197,0.0109762
6,882,1,Yes,-4.42665,-0.0119666,0.988046
6,883,1,Yes,-4.61662,-0.00987598,0.990114
6,884,1,Yes,-1.3694,-0.293297,0.745756
6,885,1,Yes,-2.37329,-0.097739,0.906832
6,886,1,Yes,-4.55407,-0.0105197,0.989476
6,887,1,No,-0.98374,-0.468167,0.626112
6,888,1,Yes,-0.741264,-0.647128,0.523517
6,889,1,Yes,-0.341031,-1.24125,0.289005
6,890,1,Yes,-1.11252,-0.398494,0.671291
6,891,1,Yes,-3.81749,-0.0221674,0.978018
6,892,1,Yes,-4.96512,-0.00694223,0.993023
6,893,1,Yes,-4.40134,-0.0122771,0.98774
6,894,1,Yes,-3.90522,-0.0202818,0.979865
6,895,1,Yes,-3.76465,-0.0233888,0.976826
6,896,1,No,-0.000163926,-8.40689,0.00022331
6,897,1,No,-0.000267541,-8.02605,0.000326818
6,898,1,Yes,-2.74767,-0.0661585,0.935927
6,899,1,No,-0.000358407,-7.78091,0.000417608
6,900,1,No,-0.000203869,-8.24398,0.00026282
6,901,1,Yes,-4.57187,-0.0103321,0.989662
6,902,1,Yes,-1.02414,-0.444797,0.640917
6,903,1,No,-0.0871614,-2.48254,0.0835255
6,904,1,Yes,-4.39258,-0.0123864,0.987632
6,905,1,Yes,-4.17969,-0.0153612,0.984698
6,906,1,Yes,-4.13663,-0.0160449,0.984024
6,907,1,No,-0.0849909,-2.50667,0.0815341
6,908,1,No,-0.443299,-1.02682,0.358122
6,909,1,No,-0.774511,-0.617799,0.539098
6,910,1,Yes,-1.61517,-0.221642,0.801155
6,911,1,No,-0.000298306,-7.93517,0.00035791
6,912,1,Yes,-0.338882,-1.24656,0.287476
6,913,1,No,-0.15509,-1.93988,0.143713
6,914,1,No,-0.0024579,-5.98566,0.0025144
6,915,1,Yes,-3.63724,-0.0266166,0.973677
6,916,1,No,-0.0103733,-4.56794,0.0103787
6,917,1,Yes,-2.08847,-0.132181,0.876131
6,918,1,Yes,-3.3157,-0.0369228,0.963693
6,919,1,Yes,-4.47341,-0.0114137,0.988592
6,920,1,Yes,-2.44546,-0.0906123,0.913318
6,921,1,No,-0.0071839,-4.93125,0.00721706
6,922,1,No,-0.15759,-1.92512,0.14585
6,923,1,Yes,-3.82342,-0.0220342,0.978148
6,924,1,Yes,-4.02796,-0.0179118,0.98219
6,925,1,Yes,-0.391069,-1.12786,0.323706
6,926,1,Yes,-4.64454,-0.00960104,0.990387
6,927,1,Yes,-2.33177,-0.102105,0.902882
6,928,1,No,-0.000743009,-7.12818,0.000802129
6,929,1,No,-0.000429067,-7.62417,0.000488474
6,930,1,Yes,-2.53211,-0.0827643,0.920513
6,931,1,No,-0.0533612,-2.95609,0.0520189
6,932,1,No,-0.0145965,-4.23015,0.0145493
6,933,1,Yes,-2.44262,-0.0908802,0.913073
6,934,1,No,-0.00119835,-6.6791,0.00125684
6,935,1,No,-0.0044481,-5.40416,0.00449758
6,936,1,Yes,-3.37883,-0.034621,0.965915
6,937,1,No,-0.00286285,-5.83674,0.00291816
6,938,1,No,-0.0108864,-4.52018,0.0108864
6,939,1,No,-0.00243364,-5.99534,0.00249018
6,940,1,Yes,-3.22405,-0.0405456,0.960209
6,941,1,No,-0.019093,-3.96483,0.0189702
6,942,1,No,-0.0313659,-3.47576,0.0309366
6,943,1,Yes,-5.42408,-0.00435956,0.995591
6,944,1,Yes,-0.276134,-1.42152,0.241333
6,945,1,No,-0.0249784,-3.6998,0.024727
6,946,1,Yes,-2.35517,-0.0996189,0.905129
6,947,1,Yes,-0.416476,-1.07678,0.340672
6,948,1,Yes,-3.40361,-0.0337573,0.966749
6,949,1,Yes,-4.56616,-0.0103921,0.989603
6,950,1,No,-0.00161994,-6.39013,0.00167795
6,951,1,Yes,-3.27428,-0.0385174,0.962158
6,952,1,Yes,-0.981954,-0.469236,0.625443
